,CAPUTLG3311A2S,IPB52300S,IPCONGD,IPDCONGD,IPG211S,IPG311A2S,IPG321S,BOXRSA,CEXRSA,CHXRSA,DNXRSA,LXXRSA,MIXRSA,MNXRSA,NYXRSA,PHXRSA,POXRSA,SDXRSA,SFXRSA,SPCS10RSA,TPXRSA,WDXRSA,FLTOTALSL,NONREVSL,REVOLSL,COREFLEXCPIM159SFRBATL,CORESTICKM157SFRBATL,CORESTICKM158SFRBATL,CORESTICKM159SFRBATL,CORESTICKM679SFRBATL,CPIEALL,CPIEHOUSE,CWSR0000SA0,FLEXCPIM679SFRBATL,IA001176M,IA001260M,MEDCPIM094SFRBCLE,MEDCPIM157SFRBCLE,MEDCPIM158SFRBCLE,MEDCPIM159SFRBCLE,PCEPI,PCEPILFE,PCETRIM12M159SFRBDAL,PCETRIM1M158SFRBDAL,PCETRIM6M680SFRBDAL,STICKCPIM157SFRBATL,STICKCPIM159SFRBATL,STICKCPIXSHLTRM159SFRBATL,TRMMEANCPIM158SFRBCLE,BUSLOANS,CONSUMER,DPSACBM027SBOG,LOANINV,LOANS,REALLN,TLAACBM027SBOG,USGSEC,LNS11300036,LNS11300060,LNS11324230,M2REAL,RMFSL,STDSL,LNS14000001,LNS14000002,LNS14000024,LNS14000031,LNS14024887
1994-06-01,0.03206832650165836,-0.06109740874987324,0.051530145893335266,0.09568519855965807,0.0046713316900302004,0.028407977761260916,0.0801902217267525,0.04475977204184112,0.052371240382666606,0.042084601153582035,0.12011489674187992,-0.06328026466950831,0.04729574759217936,0.050841949714799384,0.022387001673688012,0.06401164931375813,0.08619069882857211,-0.0081603809510149,0.0020648263228144614,0.006676823668096965,0.02012979747295862,0.01612935473164967,11.35232,0.09892673503759397,0.14394373891138645,1.580747553,0.25957,3.159695559,3.207540833,2.595551939,0.02658179199984545,0.024725616435321562,0.02297351297497663,2.645357645,0.021292500651451718,0.02681125745065671,0.027524731553390858,0.238090009999992,2.8947919642116497,0.05421268355833497,0.020072762765477314,0.022398641346245363,2.34,2.53,-0.051701374376890374,0.24781,-0.11028440273796081,-0.12525151582970695,3.23664435357045,0.03136387853948541,0.1082200933097539,-0.003936257313029934,0.04941793471604683,0.04848070207408828,0.04587577849129332,0.048811322079368225,0.055755342333672075,0.09999999999999432,-0.6999999999999886,0.3999999999999986,-0.013929565484132489,0.03389181358171811,-51.200000000000045,-0.19319122903085884,-0.09381875521765504,-0.15415067982725805,-0.23901690047049984,-0.09969936022308801
1994-07-01,0.07955035039124958,-0.07862465129982343,0.038557884797131514,0.0996223217843708,0.011763354561055372,0.021304892971889977,0.07524492026747165,0.03957303206011975,0.05029936820805592,0.0393319124685263,0.11477485600256543,-0.05297527060658869,0.04598074426711474,0.043609236315649724,0.024902485231786287,0.06478359108131926,0.08943952650224585,0.0008945758633238654,0.010539368341863309,0.010129482378535393,0.029249150789802947,0.015227221516386003,6.91872,0.0993336744548321,0.14441664602745075,1.480862221,0.18646,2.260609659,3.245680943,2.569422443,0.029100016486441227,0.025317807984290397,0.026390420425685512,5.291916678,0.021262317651923546,0.026763417198816697,0.027836048236758337,0.170840000000005,2.0694530806578504,0.06846985694730856,0.021621642052210177,0.02242661014862879,2.35,2.4,-0.01188132788675278,0.17374,-0.06334021589442806,-0.07964697733776993,2.64636587699298,0.04747241292865034,0.11467026983519357,0.0009164458412085352,0.05268910287922868,0.05684090075220105,0.05073147146431545,0.05242668666870465,0.04814886497029036,-0.6000000000000085,-0.29999999999999716,0.6999999999999993,-0.013312399451059775,0.04706751085798544,-37.40000000000009,-0.13353139262452274,-0.09684982598991754,-0.13815033848081715,-0.13720112151348518,-0.054915757596114556
1994-08-01,-0.04010670713878728,-0.0734374248797387,0.05284245534267562,0.12706743861121517,0.006648986948850855,0.03682721911700426,0.05934283467970225,0.0381291457432793,0.05167952085088867,0.041414623728247335,0.10761703279652401,-0.039429601699912276,0.047273690402672486,0.040749249580668945,0.026733032456653483,0.06807893911873109,0.0956451301543062,9.092876306215913e-05,0.010860263105766599,0.013588872831471477,0.028723545085112434,0.012905054648680192,13.66842,0.10433365703130537,0.16000424488680398,1.221270856,0.37703,4.619369232,3.318864731,3.341995224,0.0302955815332675,0.026561986566697726,0.028385429479246937,7.075277042,0.021232220105774857,0.024912320379896435,0.02863665910177371,0.288600009999995,3.5187037719115697,0.08425602229553752,0.022215717446407268,0.02167848347318202,2.34,1.81,-0.008438868645864628,0.35253,-0.06634176848413298,-0.1669952830087138,3.56949962685633,0.05686453945848591,0.12279211680290913,0.0008432889209988303,0.05357937745307506,0.062198459606124246,0.05393018218744139,0.05297863951985171,0.03655857246737604,0.5999999999999943,-0.20000000000000284,0.6000000000000014,-0.017037920097144443,0.050140147499666554,-23.699999999999932,-0.15180601286800433,-0.0645385211375713,-0.12188981760903661,-0.11886120287672908,-0.03922071315328113
1994-09-01,0.033437189339851514,-0.07120416834421395,0.04382354476626826,0.1096621360424459,0.0047126861417572385,0.04561008670336797,0.07670635035947182,0.03863516788566024,0.04764166091127908,0.04231772688889013,0.10073816724476359,-0.03358856704057889,0.04522229559038937,0.032723219492842404,0.026898411071690553,0.06695117850823973,0.09631885611527924,-0.007640915330433984,0.010589368763536555,0.014389567474693443,0.020612187378503677,0.014090098705922038,12.57244,0.11530347501186089,0.15623215561960802,2.078538727,0.22359,2.716322196,3.267212367,3.193730318,0.030910381033976364,0.025267301658361774,0.02972911647171017,5.332972291,0.02120220765060221,0.023071120901311915,0.029779505239613258,0.307020010000003,3.74709367119364,0.10934033254615905,0.022282764515665576,0.021690373525735218,2.32,1.74,-0.08004270767353627,0.2185,-0.11180187912733275,-0.21671797682689142,2.5787870325594,0.06531996337232115,0.1319447858070184,-0.0005056259161895227,0.05548360801839802,0.06730616111530363,0.05807554056874764,0.05188533218917257,0.027564633417552997,0.5,0.19999999999998863,0.6999999999999993,-0.019424674535774678,0.049758646465060785,-11.199999999999932,-0.1880522315029396,-0.08134563945395246,-0.15963014559188382,-0.2082970431972151,-0.04049136135473663
1994-10-01,0.06501753816844946,-0.06354460581436872,0.04899600033610785,0.09708925189992712,-0.0066291871862835805,0.0623360054002573,0.0629761463656866,0.04120520735295852,0.04660911081324581,0.04389341412341885,0.09424946616871832,-0.02369143611343727,0.043154869356544445,0.03083278295763492,0.02509112214203224,0.06770767846484294,0.09102291097133364,-0.007099294398966727,0.015181031732751649,0.01684946488305794,0.013503288873375041,0.01581771385304176,11.09311,0.12019270503425616,0.15656092003556754,2.012951907,0.21387,2.596844903,3.178740091,3.306707706,0.028913032328440558,0.025940929167836302,0.02550982865328688,2.418974491,0.02114243657380932,0.02832047678745564,0.028582017366866275,0.18317000000001,2.22031958593512,0.07025754764698033,0.020837867631303908,0.022403833109036597,2.26,2.02,-0.03571808260207909,0.20401,-0.08101828615522222,-0.23245822785435233,1.71493366984994,0.07846779921166469,0.13875295178847225,0.00393839932243889,0.05779351522455922,0.0743596545757379,0.059797355115939865,0.05974504740938258,0.017253283345241677,0.7000000000000028,0.0,0.7000000000000028,-0.017806390195389987,0.05476500931059114,4.5,-0.17366349405084014,-0.13133600206108675,-0.1790482314489854,-0.11663690372576108,-0.08004270767353638
1994-11-01,0.038330419166472396,-0.04997852622339938,0.04849197044396636,0.08697073242542253,0.002890788541347611,0.06129567594726115,0.05279935589421747,0.03803745312018947,0.043728558644362536,0.04108830682039155,0.0895382054033318,-0.022775950214710683,0.04781337720614243,0.027192535135046825,0.02117116206509273,0.0645958581017183,0.08166085010175017,-0.011481117185324408,0.019682142854465567,0.016089977082748952,0.01655061250839207,0.018233566710381233,12.9574,0.11799160101601647,0.1678536455654358,1.613925044,0.30664,3.742377258,3.142092625,3.01723456,0.028243212313395105,0.02597548640326064,0.026833395303064833,0.289232648,0.02111267723755894,0.026479923164467678,0.029187727998562174,0.358840009999994,4.39209057745666,0.0805683160908437,0.020843678053323877,0.02165871741387715,2.28,2.6,0.013857034661426293,0.30582,-0.08813656548083926,-0.2592601348861542,3.4778356924421296,0.08899534542957177,0.1358708143463847,-0.00038996997416607115,0.057259461399732814,0.07834739132142943,0.06162735597204261,0.05855464725240367,0.0006693171171132661,0.6999999999999886,0.0,1.0999999999999979,-0.020788471546135945,0.055972569111603754,20.800000000000068,-0.17934092865581697,-0.14903557916048782,-0.16551443847757352,-0.2314423541289048,-0.12361395596717673
1994-12-01,0.05874861191210279,-0.038822135219514387,0.053657811014132584,0.09133151706542186,0.01664742438857214,0.055811391459234194,0.09550434812188513,0.03346014850897561,0.038672656986336484,0.03422645196304952,0.08218394372028826,-0.01530204753531983,0.04862510258473396,0.023446252794593114,0.021722358991031143,0.06587415563056265,0.07706127437641275,-0.008991809802096462,0.02491051305883385,0.017041401715901294,0.028628276842126432,0.012440443712057103,15.87563,0.12816038889919934,0.16518103194503553,1.718533221,0.10559,1.274464465,2.915659975,2.532934113,0.026941975955423025,0.021964277318068604,0.026778119081392937,1.875421655,0.02111267723755894,0.026479923164467678,0.027879403520714163,0.10078,1.21608593151488,0.005680523224738776,0.021257013955644943,0.021546625766509564,2.25,1.72,-0.0796674027338714,0.11009,-0.18940747425125815,-0.29968707312550324,0.799716354119062,0.09803572803517735,0.14026659041812728,-0.0002675447667357389,0.05861623343763078,0.08347835713371499,0.06176884254534443,0.059894389970384765,-0.011889834430450996,0.3999999999999915,-0.09999999999999432,0.8000000000000007,-0.022225029237560534,0.06413896427713173,36.10000000000002,-0.18232155679395445,-0.151549898127201,-0.20633643299782856,-0.22555029134477467,-0.08338160893905133
1995-01-01,0.12098673618465039,-0.030893097287533422,0.0450323125622214,0.08075981084583717,0.0002343722792659264,0.05520382010196556,0.06046192554376617,0.029137475333391727,0.035075364132687525,0.020839575295280355,0.07858402414892929,-0.013249241512387044,0.041809445125331024,0.01951521384136523,0.022148423174345844,0.06334391126483663,0.08152354011022833,-0.016533785782643307,0.02637094522932859,0.014954259783674928,0.03598530713420889,0.007632868414867211,13.0933,0.13190851524364344,0.1742285649699431,2.104528573,0.44518,5.474922853,3.159681044,3.482867815,0.02872843595199459,0.025116984607773674,0.028788828477168238,2.251301195,0.02108300156300391,0.028170876966695957,0.02906714512436359,0.342330009999992,4.18619483418634,0.0698463546492416,0.02294967784258617,0.02323985309559795,2.35,3.3,0.009132483563272564,0.41479,-0.0639474862294831,-0.1571995558098065,3.83996994997808,0.10784888940394843,0.14294729636822634,0.004243242639494937,0.0625306302112314,0.09191158817422629,0.06988148459920396,0.058951928746328264,-0.018318597429401784,1.1000000000000085,0.09999999999999432,-0.1999999999999993,-0.023298964768319053,0.07358933760311093,58.19999999999993,-0.19415601444095754,-0.13353139262452274,-0.1857171457950928,-0.2959808752664759,-0.1616413515564159
1995-02-01,0.035037608478721616,-0.02909395851535379,0.04548906323904145,0.07666534096883204,0.005995038233524319,0.04611833284871558,0.059874434370940754,0.028580117884376754,0.03198269272878651,0.024439446710621482,0.07334862239183426,-0.018527647986123164,0.027628722873780376,0.021682819499543093,0.024060820968147212,0.06232872250959609,0.0800208109523961,-0.012811929504681352,0.02478874338419068,0.013692982264736031,0.02823180666312375,0.0065272810110590385,8.16407,0.12546200815485253,0.18128247639105854,2.254145927,0.29515,3.599864353,3.139699974,3.435460629,0.028618805305652195,0.023004629329093973,0.03009803115727916,2.265516527,0.021053409197832273,0.026340416614408113,0.028851160248454022,0.273970000000001,3.3376345207508904,0.023433163046857608,0.022406615511801675,0.022709146403043334,2.29,1.94,-0.04405998979403036,0.27509,-0.07365013920556551,-0.07564276819578475,3.17241387043128,0.12535093719418633,0.13738384433121187,0.007531954568855248,0.0638107553063616,0.09797756792514178,0.07917254759402415,0.05932321512059957,-0.023564654490639825,-0.20000000000000284,0.09999999999999432,-0.10000000000000142,-0.024178879719104707,0.07527415304390406,83.70000000000005,-0.21570857282669165,-0.151549898127201,-0.22738984219566083,-0.4013413909243022,-0.09763846956391609
1995-03-01,0.03553822034111853,-0.04021912428727781,0.03639097581409789,0.06518429361861777,-0.01397669691275194,0.03386984982082364,0.03885355346232355,0.024257819864753394,0.03364307038201897,0.027128002487855518,0.07035845062157975,-0.019433651021699916,0.0183808959810543,0.021020862040201926,0.01704215154995481,0.05767666346887257,0.08196812234328821,-0.013795289938316024,0.00597391367759581,0.00843274736493882,0.020654680067101694,0.001039863530539975,15.07297,0.12563996483972506,0.18707158050616624,2.191682477,0.34461,4.214606354,3.184482491,4.426887031,0.027885203489535826,0.023592182016820118,0.029363666503833485,0.054228052,0.020994472996253677,0.026248226074936376,0.029735481581484535,0.268059989999991,3.26457127001425,0.04023011141136723,0.021500074269322766,0.02176076456193865,2.25,2.45,-0.054067221270275856,0.34524,-0.09378971961360727,-0.07905898160206126,2.7324342088164104,0.12435149944431778,0.13706407906712492,0.012022405391061142,0.05715199783685598,0.09947684692292391,0.08404450235783933,0.06248951937924829,-0.05206833420489687,0.29999999999999716,0.20000000000000284,0.09999999999999787,-0.024345010486678476,0.0578939784189032,110.40000000000009,-0.20409535634351528,-0.16705408466316607,-0.21029540883636066,-0.3101549283038394,-0.12160713209478669
1995-04-01,-0.05192421827004434,-0.0509921081799094,0.02851740543762915,0.04901453270060241,0.00039456707117846435,0.03126007729646574,0.043095851341962366,0.013939145509472617,0.03792809548504117,0.026354653293298114,0.06283047446910306,-0.02268182368599181,0.01901693239939295,0.026710938025188646,0.010913336738886947,0.054244038749388324,0.07192197653787513,-0.014938353713761288,-0.00018075929158811732,0.0040056336914533475,0.021296748838184776,-0.003955791591797819,10.06308,0.1269711711223973,0.18161542377848416,2.32899544,0.32726,3.998582202,3.322916117,3.937372214,0.030362863730117873,0.026878051964391858,0.03200818021717389,1.848731305,0.022347298691997253,0.027925025705470397,0.030660137467513948,0.299880000000008,3.65850979935234,0.1176342749629784,0.022941662941819096,0.02258498972682954,2.31,2.5,0.0378992725909858,0.30961,0.004256460669378459,-0.035151720574425616,3.16006594434597,0.12076811622234906,0.1360264937012996,0.01826524602195434,0.06746826065756828,0.10185328494946067,0.08631919808344701,0.07502448808236117,-0.06515937329758081,0.5,0.5,0.1999999999999993,-0.025653962488401127,0.04604534933562565,129.39999999999998,-0.13353139262452274,-0.06559728248581309,-0.11332868530700324,-0.15575452940923284,-0.1028573854397079
1995-05-01,-0.06710930902209977,-0.032520782107157586,0.026668097543965708,0.038639341331303534,-0.009023263968914286,0.03615791979544092,-0.0001580320808409752,0.016969785387487946,0.03668970952459638,0.021456690393030442,0.06125916479884452,-0.02038976560798922,0.020426504289541292,0.030912678732368803,0.005980697117164979,0.05392823318646567,0.06565121109526562,-0.023461523768419923,-0.0064061624216611435,0.0010407109910284262,0.022024358966064028,-0.009567633390556551,13.77565,0.12168873352797949,0.19050945090173332,1.872043213,0.23211,2.821154085,3.367477772,3.676301285,0.03158822330821831,0.02619665194657017,0.031942912879125096,2.245370868,0.020906684819313348,0.02787636952825512,0.031191029157087158,0.291890000000006,3.5594625767825896,0.1372855265245767,0.023026988937817627,0.022057456307106094,2.27,2.23,-0.012631746905900632,0.23025,0.05528863482211088,0.03462697136722981,2.88752433451684,0.12635587734653075,0.13011792253790233,0.020115138393550502,0.0715156499023255,0.10766649112475601,0.0895326138868322,0.07696059813082456,-0.05542532047265514,-0.5999999999999943,0.20000000000000284,-0.5,-0.021181080518082318,0.05484156001640539,142.10000000000002,-0.050430853626891814,-0.08701137698962969,-0.07847161544149506,-0.15906469462968742,-0.04919024419077189
1995-06-01,-0.015262218807421846,-0.016629584533284003,0.02361073442692163,0.03535968559002445,-0.006119797341091804,0.046342317170711134,-0.001304042916050463,0.018353684578011453,0.0431896635617246,0.023316278694929693,0.05586407636496915,-0.024897792553068676,0.019431033111294127,0.03595956688240243,0.004773998208839281,0.05769927473824854,0.06921096331162335,-0.031950640555820975,-0.010279626360055971,-0.0014358515399655047,0.028776947696507627,-0.015904377150546267,11.90708,0.11817035803516962,0.1928774489717382,1.427003972,0.23978,2.915611271,3.34707431,3.243737255,0.03086859264509645,0.026702986794867378,0.030500500506882133,3.793725847,0.018093743442698873,0.027827882622739608,0.030544458997038504,0.173299999999998,2.09953665851426,0.10561553454138184,0.021569771011416883,0.0207073379344882,2.19,1.59,-0.050219756979026475,0.22846,0.05957747295575788,-0.011587111155705987,2.0494018295335703,0.12576681397602485,0.13159125367327817,0.02943165260077496,0.07187844418990252,0.11081730856682359,0.0915163674512538,0.0796204680830126,-0.059883724263326776,-0.5999999999999943,0.3999999999999915,-0.3000000000000007,-0.01021092758715092,0.10244749409764875,145.70000000000005,-0.08552217343816193,-0.06782259633876087,-0.09716374845364784,-0.09431067947124161,-0.03278982282299081
1995-07-01,-0.08194594309375347,-0.019149742899384314,0.02311812810296754,0.011422651669565909,-0.010813853856719291,0.04507159707273445,0.008898852631075371,0.02224838320426059,0.03963128264421645,0.02675025944502707,0.05681247307177539,-0.025311710211848748,0.01515362807973375,0.04240426764714744,0.0027044971935561435,0.05703206393826665,0.06924975859755378,-0.03359043012335938,-0.010043242729380175,-0.002117383541158091,0.022250791121577684,-0.01805648702664886,8.35909,0.12304335454510795,0.18527529689950217,1.232962687,0.2398,2.915857678,3.402097044,2.884198015,0.02889648292372371,0.02853630726493428,0.027046949579811574,1.15967675,0.018068594410499905,0.027779564107075494,0.03132721468053923,0.249279989999995,3.03271532641816,0.11990950780346155,0.019675500484360064,0.020187666949613714,2.16,2.07,-0.1641607734223588,0.23267,0.0691447569321828,-0.010567724626612485,2.3076536317119904,0.12491184527760879,0.12224120788590476,0.036233636556978865,0.07133153623209942,0.11072424981258777,0.09342954995746044,0.07858349270835419,-0.0657389749564361,-0.3999999999999915,0.20000000000000284,0.20000000000000284,-0.005460531464193785,0.12550939478147072,145.80000000000007,-0.11778303565638337,-0.017094433359300165,-0.09716374845364784,-0.10318423623523065,0.008032171697264445
1995-08-01,0.045893878165514934,-0.00831175013628549,0.025260187098054665,0.025680349844913408,-0.018342805645128024,0.022560652713674578,0.023359477516658345,0.025144337704555042,0.04290773742913334,0.026817319747275192,0.05665946132455524,-0.028263258453784523,0.014618112302838604,0.04424001933465327,0.0012074140939137834,0.055498871727966304,0.07481639650304395,-0.0280007401969824,-0.009852173015088894,-0.0024979094080190833,0.02124787123220795,-0.016005005109059667,11.86505,0.11817339022617279,0.18318622555716324,1.693931935,0.23478,2.85402651,3.255560049,2.89516104,0.02755340241790183,0.027150989065950704,0.024942310872911655,0.771032679,0.01941808585710092,0.029439355450682214,0.030861948706435882,0.241949990000001,2.94234945083716,0.07595446925955063,0.019527748966368108,0.021463584684752846,2.21,2.4,-0.06566910350785726,0.23981,0.012008925909197332,0.042856981050481524,3.16253542118343,0.12197119871764084,0.11843125997150228,0.038849896981616894,0.0736631360330442,0.108207495804022,0.09163707022704237,0.07875936456806443,-0.04975371540970297,-0.7000000000000028,0.0,-0.10000000000000142,0.003371245218235508,0.1543915566199443,143.10000000000002,-0.06782259633876087,-0.06899287148695143,-0.09716374845364784,-0.06001800972625304,0.0
1995-09-01,0.03212681826074881,-0.02308730529342018,0.033022424732410016,0.0330455607161273,-0.016409025294705337,0.017831461820934535,0.0294281960979621,0.024283501100887506,0.04335573036565865,0.027373787306884445,0.06101139182704962,-0.029786924600130327,0.01237455772641205,0.04560576794643634,0.0011639263288296675,0.05067564275744196,0.07170874650811676,-0.020780993770633138,-0.006464060988022879,-0.0019089045446092356,0.021216417358655093,-0.014069957274176481,17.01063,0.10951918986608611,0.20335898923809204,1.414679832,0.33293,4.069133949,3.368207809,3.278164782,0.02751893477263767,0.02784252365558615,0.024227295335323973,-1.07100192,0.01939118931465078,0.0293884589995006,0.03047236858592317,0.267949999999995,3.2632119535976,0.023348082798382963,0.019109287301589895,0.021258666795304748,2.23,1.9,-0.023420274208098668,0.30733,0.053960352115816734,0.09524517883688,2.8173380055692703,0.12194758455289545,0.11047482945802933,0.04246298175620744,0.0749190965192632,0.10762805800204944,0.08885591641821033,0.08466778638381633,-0.04493861337763061,-0.8000000000000114,-0.09999999999999432,0.3000000000000007,0.007594217136787762,0.16871462353363942,139.0999999999999,-0.035091319811270116,-0.03448617607116922,-0.059423420470800625,-0.021277398447284934,0.0483965408618503
1995-10-01,-0.06771988269326457,-0.03492877313221143,0.01380252917445901,0.009036931904992329,-0.022875036877861632,0.0014180427564962628,0.019897320435606325,0.021420863141562663,0.04448918227641663,0.02295482943061966,0.06098051877317445,-0.032662306742354374,0.013690186137673699,0.03595160167203115,0.00287166439065345,0.05098982668406293,0.07564029019156226,-0.022335520467279935,-0.01220035117326379,-0.0031136110340002077,0.026636532346394404,-0.014293689628044781,6.91583,0.09946457414932208,0.20593553469350034,1.449600886,0.32156,3.927701361,3.479287466,3.615530153,0.02871608050819585,0.028480889460858805,0.026202372394023676,0.758916117,0.017968693542815828,0.02754046693684664,0.03128903841520181,0.265019989999993,3.22700732941383,0.09185033258794717,0.020001852080635985,0.021338555681162497,2.32,3.09,0.004535155165391158,0.31416,0.11472234961860273,0.20202738046486757,3.3429522244077905,0.11179012102423869,0.09274652701335029,0.04484428113803762,0.07230202899490301,0.09948952868470684,0.0846837490235961,0.08281865142543587,-0.031057482496562372,-1.0,-0.09999999999999432,0.29999999999999716,0.009303980733989192,0.17396268583095864,130.89999999999998,-0.0714589639821448,0.0,-0.0606246218164348,-0.1802618238309437,0.03278982282299081
1995-11-01,0.021872853505676915,-0.06628114944485652,0.016179076665857828,0.010896365025637955,-0.008463171010257398,-0.0007859971987826952,0.015158599504494497,0.019022255406080824,0.04016798231586538,0.026089699531696375,0.0602612932668487,-0.03242613399654104,0.010064428056781871,0.036400051026742375,0.00463906777966816,0.051557232129226804,0.07456087942510248,-0.024163588020303273,-0.016957212482062722,-0.0033240081037630986,0.02838939361776749,-0.016636460527601038,18.63166,0.11667991744646233,0.18605819780971977,1.519405692,0.22482,2.731450323,3.394879542,3.574352555,0.02808296874282501,0.028517810714960845,0.024146042305218884,-0.644287794,0.016574965094212857,0.025796787332019733,0.02990225007105085,0.219759999999991,2.66922899078137,0.024544404088108207,0.018073717406378975,0.02015232673910461,2.27,2.1,0.004576667027411663,0.21789,0.09229893223179508,0.19118937922160095,2.12889431212009,0.10998015524772953,0.09196107609080784,0.04222003835643395,0.07229725498308426,0.0976123657818837,0.0812434757657261,0.08078464453650369,-0.020191591691052224,-1.0999999999999943,-0.09999999999999432,-0.1999999999999993,0.011659075932294982,0.17288228626393298,123.39999999999998,0.017699577099401065,-0.01801850550267825,-0.020202707317519275,-0.12169693497751988,0.05129329438755059
1995-12-01,-0.06875643225770478,-0.07051910119722749,0.011254594633756554,0.0077874295590305564,-0.025458939165956984,-0.0037061865329182098,-0.0030503849208916023,0.021370771037491743,0.039455420659240126,0.02531262855197891,0.058356250275893196,-0.032694596239304374,0.007794032987208155,0.043395370466200234,0.004631081902671141,0.051511797618871924,0.08003490155340831,-0.022470997695365647,-0.021632998542907345,-0.003816433399292052,0.021424951657922797,-0.014652067019478743,8.5842,0.09806770124668507,0.19418799303707512,1.547606375,0.10837,1.308219145,3.397750888,2.650201788,0.027467394700610548,0.031110739760247696,0.024758708627937942,1.59086465,0.017943890701555,0.027493140580198805,0.03101740357761873,0.212469999999998,2.5796467388820004,0.10823696221891854,0.01935148456684921,0.021221147611694136,2.31,2.19,0.1107120244158315,0.10516,0.15979839415292374,0.1613370315168976,2.6193292145648,0.1050122821663555,0.08576992185172294,0.04595575384835193,0.06899291139515462,0.09369151900833561,0.07249989737861195,0.08223110172265002,-0.02208270815362745,-0.7000000000000028,-0.09999999999999432,-0.3000000000000007,0.015210718386248878,0.16722175033820363,114.79999999999995,0.035718082602079315,0.0,0.0,0.11375888535665801,0.07534943724178689
1996-01-01,-0.05664251600098158,-0.07864171771292838,0.0021554485378079136,-0.023363378027074333,-0.01685091803188321,-0.014143355995440032,-0.034299457054118854,0.027064111321245754,0.03628374995914907,0.028598453339774288,0.05415495569280804,-0.03269032590269472,0.005887013537578589,0.04261297074240389,0.004836337535494728,0.052381023209178146,0.07533578424416021,-0.016019417174542028,-0.022732227140577876,-0.002779521353291514,0.014248131695076438,-0.011383052417791362,12.52594,0.09679656647101265,0.19033338473004502,1.595895377,0.34468,4.215478753,3.294296705,2.74486113,0.028537916794637574,0.030850775720476342,0.026668247082161756,3.73597863,0.01791915624026519,0.025708356710206992,0.03068847512223183,0.309329989999996,3.77576772431056,0.0550933798696982,0.019546422171756284,0.019867054059079514,2.25,2.59,0.07864312731911305,0.3279,0.056979234270065904,0.0028234100272290785,3.8996101130838,0.09811974986177763,0.08064038060607714,0.052217940806913,0.06582946165844916,0.08971689632318025,0.06928422340214713,0.07985244098795974,-0.031235090907439478,-1.1000000000000085,0.0,-0.3000000000000007,0.016031122416086063,0.16978944082504732,99.80000000000007,0.0,0.035091319811270116,0.0,0.021978906718775004,0.11583181552512167
1996-02-01,-0.06553432908862789,-0.03460450889229971,0.01494922985517988,0.008443733107617923,-0.013375015879985241,0.0006109804513174666,-0.0007618078144728813,0.02779113989250348,0.04139574977731275,0.02123539106891581,0.05210098959994447,-0.029080538636067743,0.00925030431911722,0.0364500412428832,0.005509665953211673,0.05305803466266745,0.07998560341265915,-0.015464201047419301,-0.020963019263080085,-0.0020956472226432155,0.01733512514956903,-0.011983571811073901,9.82348,0.09955252447996354,0.18644183060707675,1.500715659,0.27937,3.404434134,3.278044833,2.968730212,0.028432075871146267,0.03134250796820215,0.025940929167836302,5.027597492,0.017894489876550068,0.025664368375906577,0.03010689892065077,0.215670000000001,2.6189607116124103,0.04323509090593736,0.019351737130458346,0.019534719234790998,2.25,1.92,0.035401927050915716,0.27648,0.059781887459056104,-0.015443156306125472,2.77672383261167,0.08287577736962248,0.07744013374628356,0.04964747519210011,0.06813488775561893,0.08315869353363325,0.06293645201363596,0.07394245021953694,-0.011999059645794397,-0.7999999999999972,-0.09999999999999432,0.1999999999999993,0.021304707234572007,0.18632687256012748,80.89999999999998,0.03636764417087468,-0.01834913866819643,0.021053409197832273,0.19051832399813318,0.04184710993550045
1996-03-01,-0.025452163314579224,-0.033803701499976135,0.009257028489589203,-0.021473846355341664,0.0029272995389657552,0.002895350801211727,0.04498713649033448,0.03227691091984486,0.045004660455973955,0.020877768492033155,0.05302093020016052,-0.025667850487478105,0.004701025254183477,0.026864526723194615,0.011824066613794315,0.05662438373146461,0.07464837973307414,-0.0170776542673714,-0.013640773753277102,0.0014290239078107447,0.024702246729107813,-0.008856572171908716,8.59048,0.09139291206126732,0.17998466027505966,1.570443541,0.2214,2.689391804,3.15123296,3.434556662,0.03016541433172648,0.03187012876543882,0.028525980651357585,5.74567677,0.016483889721689238,0.023891921424730178,0.02998252466338691,0.255589999999994,3.1105647730186496,0.008397838146610992,0.020524163734522816,0.01940186312911507,2.26,2.54,0.025317807984289842,0.22314,-0.0025020382621967485,-0.09903692752723026,2.79764459601377,0.07687267326993741,0.07540208430985995,0.055674827581023933,0.06737434201904513,0.07952582755225635,0.06111761331333643,0.06613509952580188,-0.009752422384577741,-0.20000000000000284,0.0,0.3000000000000007,0.02654058644044799,0.21177482370744993,56.89999999999998,0.05505977718302746,-0.03704127168034921,0.021053409197832273,0.27131509498757556,0.050430853626891814
