DATE,CSUSHPISA,CURRCIR,M2SL,CPIAUCSL,INDPRO,PCE,DSPIC96,TTLHHM156N,TOTALSL,DPSACBW027SBOG,GDPr,MORTGAGE30US,REAINTRATREARAT10Y,UNRATE,CIVPART,SPREAD,PSAVERT,MICH,MSACSR,CPIAUCSL_1,CPIAUCSL_2,CPIAUCSL_3,DSPIC96_1,DSPIC96_2,DSPIC96_3,SPREAD_1,SPREAD_2,SPREAD_3,MORTGAGE30US_1,MORTGAGE30US_2,MORTGAGE30US_3,UNRATE_1,UNRATE_2,UNRATE_3
2001-02-01,8.655323846339513,2.8521923502020208,6.908404711121285,3.4685557987889304,-0.4853932881417222,5.527160499098827,3.843693681323934,1.245212382159444,12.114463649059193,7.709949784091208,2.237439201408442,-1.2800000000000002,-1.24632941,0.10000000000000053,-0.20000000000000284,-0.39000000000000057,4.6,2.8,-0.20080321285139702,3.6536392061926826,3.3783061243644497,3.3861962610176377,4.116194020159725,4.306149648704682,4.874629467279767,-0.8200000000000003,-1.1600000000000001,-0.79,-1.1800000000000006,-0.5300000000000002,0.009999999999999787,0.20000000000000018,-0.10000000000000009,-0.19999999999999973
2001-03-01,8.429456463368012,3.72209433345132,7.400484716310984,2.938845899949971,-1.1364832096438349,4.5348040995785155,3.881511590578235,1.5075733475169883,12.000630667406842,7.6203180554573535,1.4226738861561117,-1.29,-1.17305263,0.2999999999999998,-0.09999999999999432,-0.41999999999999993,4.9,2.8,-1.6000000000000125,3.4685557987889304,3.6536392061926826,3.3783061243644497,3.843693681323934,4.116194020159725,4.306149648704682,-0.39000000000000057,-0.8200000000000003,-1.1600000000000001,-1.2800000000000002,-1.1800000000000006,-0.5300000000000002,0.10000000000000053,0.20000000000000018,-0.10000000000000009
2001-04-01,8.141547145337125,4.02496675947317,7.472673538117469,3.1675553451145255,-2.131335206559015,4.752672119462176,3.1709925459670885,1.4426343591869895,12.131678222194164,7.81190892788306,0.8909974943133392,-1.0700000000000003,-0.9819827399999999,0.6000000000000005,-0.3999999999999915,0.33999999999999986,4.8,3.1,-3.5643564356435564,2.938845899949971,3.4685557987889304,3.6536392061926826,3.881511590578235,3.843693681323934,4.116194020159725,-0.41999999999999993,-0.39000000000000057,-0.8200000000000003,-1.29,-1.2800000000000002,-1.1800000000000006,0.2999999999999998,0.10000000000000053,0.20000000000000018
2001-05-01,7.867214369399544,4.329682073041319,7.672494977936495,3.5010749372521133,-2.925938807860007,4.987046050122501,2.5803149024982375,1.3706851097769146,11.763205143221356,7.8127985336440275,1.5094243415106234,-1.3699999999999992,-0.9271131300000004,0.2999999999999998,-0.3999999999999915,1.1799999999999997,4.3,3.2,-5.108055009823187,3.1675553451145255,2.938845899949971,3.4685557987889304,3.1709925459670885,3.881511590578235,3.843693681323934,0.33999999999999986,-0.41999999999999993,-0.39000000000000057,-1.0700000000000003,-1.29,-1.2800000000000002,0.6000000000000005,0.2999999999999998,0.10000000000000053
2001-06-01,7.7121343355806005,4.479450652751371,8.082584985386099,3.1440143166975965,-3.5455987835582903,4.673490606012898,2.334713281854839,1.3431123206229856,10.75842817355026,7.646677496263976,0.5809040466923321,-1.129999999999999,-0.6014368800000001,0.5,-0.3999999999999915,1.31,4.2,3.0,-7.915057915057899,3.5010749372521133,3.1675553451145255,2.938845899949971,2.5803149024982375,3.1709925459670885,3.881511590578235,1.1799999999999997,0.33999999999999986,-0.41999999999999993,-1.3699999999999992,-1.0700000000000003,-1.29,0.2999999999999998,0.6000000000000005,0.2999999999999998
2001-07-01,7.724903495101021,4.980702545549853,8.290711546028184,2.6851084722846252,-3.976757559222488,4.531921706380615,3.2815858048653723,0.9341901839199807,9.788616263622085,7.165633715085917,0.8959116762737196,-1.0200000000000005,-0.5339874100000004,0.5999999999999996,-0.10000000000000853,1.4700000000000002,5.4,2.6,-7.899807321772634,3.1440143166975965,3.5010749372521133,3.1675553451145255,2.334713281854839,2.5803149024982375,3.1709925459670885,1.31,1.1799999999999997,0.33999999999999986,-1.129999999999999,-1.3699999999999992,-1.0700000000000003,0.5,0.2999999999999998,0.6000000000000005
2001-08-01,7.642303159029407,6.266906317914334,8.353188306507775,2.6851084722846252,-3.8133755022807136,4.581216883310901,4.3104524667494815,1.0536175768493194,8.955939994468753,6.859008612132911,1.2328981641600123,-1.0799999999999992,-0.71125186,0.8000000000000007,-0.4000000000000057,1.3199999999999998,6.5,2.7,-8.604206500956014,2.6851084722846252,3.1440143166975965,3.5010749372521133,3.2815858048653723,2.334713281854839,2.5803149024982375,1.4700000000000002,1.31,1.1799999999999997,-1.0200000000000005,-1.129999999999999,-1.3699999999999992,0.5999999999999996,0.5,0.2999999999999998
2001-09-01,7.4794279018797205,7.245142386341463,9.71591695627918,2.559138806936634,-4.732837545645552,1.7041778042711897,3.3315178921716537,0.964586413929247,8.344834101196508,9.673617729056794,-0.6602324005923421,-1.0899999999999999,-0.7082282099999997,1.1,-0.10000000000000853,1.6600000000000006,6.9,2.8,-6.949806949806958,2.6851084722846252,2.6851084722846252,3.1440143166975965,4.3104524667494815,3.2815858048653723,2.334713281854839,1.3199999999999998,1.4700000000000002,1.31,-1.0799999999999992,-1.0200000000000005,-1.129999999999999,0.8000000000000007,0.5999999999999996,0.5
2001-10-01,7.1222271015333405,7.34090408399668,9.17527817411976,2.1053409197832273,-4.695218795529055,4.524863262862411,1.2593946010147405,1.0028522904056203,8.2700930183492,8.221825370099367,-0.0843801543178202,-1.1799999999999997,-0.8896931400000001,1.4,-0.09999999999999432,2.08,2.9,1.0,-6.007751937984473,2.559138806936634,2.6851084722846252,2.6851084722846252,3.3315178921716537,4.3104524667494815,3.2815858048653723,1.6600000000000006,1.3199999999999998,1.4700000000000002,-1.0899999999999999,-1.0799999999999992,-1.0200000000000005,1.1,0.8000000000000007,0.5999999999999996
2001-11-01,6.743305095660546,7.835754862735911,9.763036861851049,1.876654449706816,-5.301364437787459,3.86789722252594,1.3337970462565352,1.2194532355335852,8.823231579345414,9.127399151370419,-0.5151212409192141,-1.0899999999999999,-1.0183723999999998,1.6,-0.20000000000000284,2.5600000000000005,3.4,0.4,-6.0194174757281615,2.1053409197832273,2.559138806936634,2.6851084722846252,1.2593946010147405,3.3315178921716537,4.3104524667494815,2.08,1.6600000000000006,1.3199999999999998,-1.1799999999999997,-1.0899999999999999,-1.0799999999999992,1.4,1.1,0.8000000000000007
2001-12-01,6.487347053328563,7.776825144566235,9.831443040280874,1.5909426469977284,-5.008808588925895,3.0387141368546366,1.315551245503599,0.9731983294374302,8.422862697212263,9.295181899524252,1.1015592754583636,-0.3099999999999996,-0.5986341199999998,1.8000000000000003,-0.29999999999999716,3.2699999999999996,3.7,1.8,-4.330708661417326,1.876654449706816,2.1053409197832273,2.559138806936634,1.3337970462565352,1.2593946010147405,3.3315178921716537,2.5600000000000005,2.08,1.6600000000000006,-1.0899999999999999,-1.1799999999999997,-1.0899999999999999,1.6,1.4,1.1
2002-01-01,6.43245623761679,8.250733393637422,9.180155519182698,1.1888053959589584,-3.7971525001096573,2.78313193346591,2.924015633275623,-2.08753306647278,7.6521426855403085,8.43896707770675,1.3570020604250388,-0.03000000000000025,0.27206702000000016,1.5,-0.7000000000000028,3.31,5.6,1.9,-2.5844930417495027,1.5909426469977284,1.876654449706816,2.1053409197832273,1.315551245503599,1.3337970462565352,1.2593946010147405,3.2699999999999996,2.5600000000000005,2.08,-0.3099999999999996,-1.0899999999999999,-1.1799999999999997,1.8000000000000003,1.6,1.4
2002-02-01,6.433714521896139,8.764577046012079,8.947140283049215,1.1299555253933669,-3.14382558117563,3.140765641936838,2.9701050954637154,-2.314343828258103,7.341094840309115,8.863082892823293,0.9640285708663043,-0.16000000000000014,0.13305944999999975,1.5,-0.29999999999999716,3.17,5.4,2.1,-0.8048289738430747,1.1888053959589584,1.5909426469977284,1.876654449706816,2.924015633275623,1.315551245503599,1.3337970462565352,3.31,3.2699999999999996,2.5600000000000005,-0.03000000000000025,-0.3099999999999996,-1.0899999999999999,1.5,1.8000000000000003,1.6
2002-03-01,6.597807435466674,8.924418163667536,8.013976678260981,1.3536585717533356,-2.1422167506698564,3.465210009699682,2.7375780183973575,-2.338435264641703,7.343378562666647,8.528596211542627,1.666338229131803,0.05999999999999961,0.15399545000000003,1.4000000000000004,-0.6000000000000085,3.5500000000000003,5.5,2.7,0.8130081300813163,1.1299555253933669,1.1888053959589584,1.5909426469977284,2.9701050954637154,2.924015633275623,1.315551245503599,3.17,3.31,3.2699999999999996,-0.16000000000000014,-0.03000000000000025,-0.3099999999999996,1.5,1.5,1.8000000000000003
2002-04-01,6.884955881428301,9.044184801184851,6.765628286173531,1.6306237038396176,-1.3047485857875074,4.307524343069424,3.2789507590369027,-1.9246731887591295,7.120638682301639,7.475810065749755,1.289849722148162,-0.08999999999999986,0.48014241,1.5,-0.20000000000000284,3.46,5.4,2.8,2.6694045174537884,1.3536585717533356,1.1299555253933669,1.1888053959589584,2.7375780183973575,2.9701050954637154,2.924015633275623,3.5500000000000003,3.17,3.31,0.05999999999999961,-0.16000000000000014,-0.03000000000000025,1.4000000000000004,1.5,1.5
2002-05-01,7.354486244838743,9.274165035533954,7.295927892688248,1.2331994848170602,-0.3592844156611541,3.2927941906557123,3.858153537701625,-1.6187310446490244,7.224139051767242,7.597062555490908,0.7961026643441116,-0.34000000000000075,-0.0828680399999997,1.5,0.0,3.41,6.1,2.7,3.5196687370600444,1.6306237038396176,1.3536585717533356,1.1299555253933669,3.2789507590369027,2.7375780183973575,2.9701050954637154,3.46,3.5500000000000003,3.17,-0.08999999999999986,0.05999999999999961,-0.16000000000000014,1.5,1.4000000000000004,1.5
2002-06-01,7.690620448612151,9.678811686136335,6.961765613371007,1.063542070749346,1.0077416497025204,3.51337535262779,4.123020627471163,-1.6179122178014538,7.252060220386891,7.30280923744413,1.8664805137296625,-0.5099999999999998,-0.20659210999999988,1.2999999999999998,-0.10000000000000853,3.1799999999999997,6.1,2.7,4.821802935010466,1.2331994848170602,1.6306237038396176,1.3536585717533356,3.858153537701625,3.2789507590369027,2.7375780183973575,3.41,3.46,3.5500000000000003,-0.34000000000000075,-0.08999999999999986,0.05999999999999961,1.5,1.5,1.4000000000000004
2002-07-01,7.954983282359951,9.611887635540572,7.150601433895787,1.45497810147317,1.5783817555866442,4.216359590019536,2.3848650965351936,-1.4968289473941354,7.596772055900747,7.848138511447367,2.726904592479329,-0.6399999999999997,-0.38643889,1.2000000000000002,-0.29999999999999716,2.9200000000000004,5.3,2.6,4.602510460251041,1.063542070749346,1.2331994848170602,1.6306237038396176,4.123020627471163,3.858153537701625,3.2789507590369027,3.1799999999999997,3.41,3.46,-0.5099999999999998,-0.34000000000000075,-0.08999999999999986,1.2999999999999998,1.5,1.5
2002-08-01,8.123860942891792,8.598549843448122,7.260658923477337,1.7323707897457297,1.574942630134668,4.003479398873999,0.7549844281717455,-1.5460868440056785,7.523330575324838,8.303120457392055,1.0003626405334032,-0.6600000000000001,-0.5920988300000001,0.7999999999999998,0.09999999999999432,2.5199999999999996,5.2,2.6,3.765690376569042,1.45497810147317,1.063542070749346,1.2331994848170602,2.3848650965351936,4.123020627471163,3.858153537701625,2.9200000000000004,3.1799999999999997,3.41,-0.6399999999999997,-0.5099999999999998,-0.34000000000000075,1.2000000000000002,1.2999999999999998,1.5
2002-09-01,8.325617864328905,7.627621446980637,5.5919477835898235,1.504625766246015,2.1976724661096902,5.342104197061026,1.7148914073789712,-1.7378800617501966,7.248989193641098,5.540316197617123,2.650784694093211,-0.7300000000000004,-0.7316597200000001,0.7000000000000002,-0.09999999999999432,2.12,5.8,2.5,1.8672199170124637,1.7323707897457297,1.45497810147317,1.063542070749346,0.7549844281717455,2.3848650965351936,4.123020627471163,2.5199999999999996,2.9200000000000004,3.1799999999999997,-0.6600000000000001,-0.6399999999999997,-0.5099999999999998,0.7999999999999998,1.2000000000000002,1.2999999999999998
2002-10-01,8.654441052104644,7.398648010578501,6.5853913522419205,2.006756305080959,2.250136461952401,3.0354389780070434,3.7664214420653153,-1.9693354839349198,6.726132421219155,8.202012874722442,1.712926247612323,-0.5099999999999998,-0.7182368100000001,0.40000000000000036,-0.10000000000000853,2.19,5.6,2.5,0.6185567010309034,1.504625766246015,1.7323707897457297,1.45497810147317,1.7148914073789712,0.7549844281717455,2.3848650965351936,2.12,2.5199999999999996,2.9200000000000004,-0.7300000000000004,-0.6600000000000001,-0.6399999999999997,0.7000000000000002,0.7999999999999998,1.2000000000000002
2002-11-01,8.922071292157163,7.072442394439538,6.646713518762226,2.2285044789434494,3.3800838117190146,3.8445001876105778,3.922183560384518,-2.2286274432579134,5.616737714645659,8.001524721674969,2.539806761457264,-0.5899999999999999,-0.4191787200000001,0.40000000000000036,-0.29999999999999716,2.71,5.6,2.4,0.6198347107438051,2.006756305080959,1.504625766246015,1.7323707897457297,3.7664214420653153,1.7148914073789712,0.7549844281717455,2.19,2.12,2.5199999999999996,-0.5099999999999998,-0.7300000000000004,-0.6600000000000001,0.40000000000000036,0.7000000000000002,0.7999999999999998
2002-12-01,9.157567315979698,7.073323856149649,6.0379935884764535,2.4500111867899577,2.866935512632729,4.810754238350867,4.006473382496445,-2.2619816585237373,5.431558286297022,6.628855254884947,1.6662406143298725,-1.0200000000000005,-0.3483226400000001,0.2999999999999998,-0.4000000000000057,2.79,5.3,2.5,0.6172839506172867,2.2285044789434494,2.006756305080959,1.504625766246015,3.922183560384518,3.7664214420653153,1.7148914073789712,2.71,2.19,2.12,-0.5899999999999999,-0.5099999999999998,-0.7300000000000004,0.40000000000000036,0.40000000000000036,0.7000000000000002
2003-01-01,9.222140907075627,6.692588501665497,6.228308723814102,2.720123300026245,2.9723460748760644,4.845473450807347,1.844095395768619,0.9828931381518302,5.983250206200452,6.534865092961617,1.2909930595906616,-1.08,-1.03529822,0.09999999999999964,-0.09999999999999432,2.8099999999999996,5.3,2.5,-0.6122448979591799,2.4500111867899577,2.2285044789434494,2.006756305080959,4.006473382496445,3.922183560384518,3.7664214420653153,2.79,2.71,2.19,-1.0200000000000005,-0.5899999999999999,-0.5099999999999998,0.2999999999999998,0.40000000000000036,0.40000000000000036
2003-02-01,9.320657742170457,6.682955205461649,6.312530614676248,3.0975927894305144,3.0985756457310387,4.378720032673655,1.3430616490003544,0.9980208376664024,5.755981968300716,6.8575541400685225,2.275445485243921,-1.0499999999999998,-0.9336944299999999,0.20000000000000018,-0.3999999999999915,2.6399999999999997,5.2,2.7,-0.20283975659227682,2.720123300026245,2.4500111867899577,2.2285044789434494,1.844095395768619,4.006473382496445,3.922183560384518,2.8099999999999996,2.79,2.71,-1.08,-1.0200000000000005,-0.5899999999999999,0.09999999999999964,0.2999999999999998,0.40000000000000036
2003-03-01,9.218248861805645,6.610317204897864,6.451349898727976,2.9803530390582367,2.090914558216017,4.956955209367564,1.4833923202532517,0.8403611191988958,5.469566224728073,7.011230732042151,1.4277409523201001,-1.2599999999999998,-1.1976992300000002,0.20000000000000018,-0.29999999999999716,2.56,4.9,3.1,-0.8064516129032251,3.0975927894305144,2.720123300026245,2.4500111867899577,1.3430616490003544,1.844095395768619,4.006473382496445,2.6399999999999997,2.8099999999999996,2.79,-1.0499999999999998,-1.08,-1.0200000000000005,0.20000000000000018,0.09999999999999964,0.2999999999999998
2003-04-01,9.007498467323316,6.5368007808628725,7.083756173978806,2.1518071628943147,0.9722197710173575,4.309223608345469,1.6739813875751963,0.7155529417767426,5.623746421663611,7.214390854473507,1.5703619750000897,-1.1800000000000006,-1.3915078500000002,0.09999999999999964,-0.29999999999999716,2.7,5.0,2.4,-2.0000000000000018,2.9803530390582367,3.0975927894305144,2.720123300026245,1.4833923202532517,1.3430616490003544,1.844095395768619,2.56,2.6399999999999997,2.8099999999999996,-1.2599999999999998,-1.0499999999999998,-1.08,0.20000000000000018,0.20000000000000018,0.09999999999999964
2003-05-01,8.727778948470899,6.310363047892764,7.630346201002958,1.8764347468486875,0.5248948373721696,4.839221975289831,2.0095321530206434,0.3941144422999088,5.7288714471752655,7.5535466407052,1.700066646368903,-1.3299999999999992,-0.9798289500000001,0.2999999999999998,-0.29999999999999716,2.3099999999999996,5.3,2.0,-2.199999999999991,2.1518071628943147,2.9803530390582367,3.0975927894305144,1.6739813875751963,1.4833923202532517,1.3430616490003544,2.7,2.56,2.6399999999999997,-1.1800000000000006,-1.2599999999999998,-1.0499999999999998,0.09999999999999964,0.20000000000000018,0.20000000000000018
2003-06-01,8.521945999140979,5.5229341491788375,7.792548204377248,1.9300295812365142,-0.17119332299797563,5.021657973859028,1.9750697811987905,0.40480499232966594,5.358624946372625,8.318749823424021,2.533735978919971,-1.42,-1.4147481700000002,0.5,-0.09999999999999432,2.1100000000000003,5.1,2.1,-3.599999999999992,1.8764347468486875,2.1518071628943147,2.9803530390582367,2.0095321530206434,1.6739813875751963,1.4833923202532517,2.3099999999999996,2.7,2.56,-1.3299999999999992,-1.1800000000000006,-1.2599999999999998,0.2999999999999998,0.09999999999999964,0.20000000000000018
2003-07-01,8.490086311531275,4.914888531081374,7.803265951473826,2.034714133086979,0.37889197809866104,4.883335190102933,3.4252681059168566,0.2034085885782133,5.069997549504102,8.423871231327595,2.2719881357067706,-0.8600000000000003,-1.0132395899999997,0.40000000000000036,-0.29999999999999716,2.9699999999999998,5.9,1.7,-4.800000000000015,1.9300295812365142,1.8764347468486875,2.1518071628943147,1.9750697811987905,2.0095321530206434,1.6739813875751963,2.1100000000000003,2.3099999999999996,2.7,-1.42,-1.3299999999999992,-1.1800000000000006,0.5,0.2999999999999998,0.09999999999999964
2003-08-01,8.61280560766664,5.038940743061282,8.00263165149282,2.1918685707645658,0.26283108197082683,5.759975698390818,4.091913750011322,0.32478969471849695,5.0866005699876204,8.418060313263709,3.351301400084594,-0.03000000000000025,0.009441870000000074,0.39999999999999947,-0.5,3.42,5.7,2.5,-5.0403225806451735,2.034714133086979,1.9300295812365142,1.8764347468486875,3.4252681059168566,1.9750697811987905,2.0095321530206434,2.9699999999999998,2.1100000000000003,2.3099999999999996,-0.8600000000000003,-1.42,-1.3299999999999992,0.40000000000000036,0.5,0.2999999999999998
2003-09-01,8.826213050799403,5.223676398388832,7.110285512614922,2.3504771621375653,0.818371678872154,6.065406697026177,2.8480121284706783,0.4446411095148761,5.312938384115373,7.604213947619343,3.917455169220574,0.0600000000000005,0.45113000000000003,0.39999999999999947,-0.6000000000000085,3.26,4.9,2.8,-4.276985743380857,2.1918685707645658,2.034714133086979,1.9300295812365142,4.091913750011322,3.4252681059168566,1.9750697811987905,3.42,2.9699999999999998,2.1100000000000003,-0.03000000000000025,-0.8600000000000003,-1.42,0.39999999999999947,0.40000000000000036,0.5
2003-10-01,8.968805299849159,5.6463390262823765,6.1767335286806,2.0213744784199683,1.205481639544903,5.650216000911534,2.9617625894170274,0.39130834868608133,5.387995790684652,5.682938995935949,4.13896390241657,-0.16000000000000014,0.11212372000000004,0.2999999999999998,-0.5,3.2800000000000002,5.0,2.6,-4.098360655737709,2.3504771621375653,2.1918685707645658,2.034714133086979,2.8480121284706783,4.091913750011322,3.4252681059168566,3.26,3.42,2.9699999999999998,0.0600000000000005,-0.03000000000000025,-0.8600000000000003,0.39999999999999947,0.39999999999999947,0.40000000000000036
2003-11-01,9.141343453736717,5.659166391073356,5.390612670558781,1.910017137341935,1.3419133205069933,5.965476687958748,3.2892708774005186,0.4869601202306839,5.022460488177938,5.484988097825116,4.433106351046057,-0.14000000000000057,0.31831484,-0.10000000000000053,-0.30000000000001137,3.3,5.0,2.7,-3.696098562628347,2.0213744784199683,2.3504771621375653,2.1918685707645658,2.9617625894170274,2.8480121284706783,4.091913750011322,3.2800000000000002,3.26,3.42,-0.16000000000000014,0.0600000000000005,-0.03000000000000025,0.2999999999999998,0.39999999999999947,0.39999999999999947
2003-12-01,9.38467056210106,5.705583391364932,4.989505465856858,2.0147700304111282,1.953598808012913,5.566940186492886,3.0979972244733034,0.5931872020711992,5.199303275638556,5.9646049646785215,4.063466555449935,-0.16999999999999993,0.021319000000000088,-0.2999999999999998,-0.3999999999999915,3.2899999999999996,5.0,2.6,-4.089979550102251,1.910017137341935,2.0213744784199683,2.3504771621375653,3.2892708774005186,2.9617625894170274,2.8480121284706783,3.3,3.2800000000000002,3.26,-0.14000000000000057,-0.16000000000000014,0.0600000000000005,-0.10000000000000053,0.2999999999999998,0.39999999999999947
2004-01-01,9.771269076630507,4.930931671590599,4.56135837062277,2.0060309446674474,1.2989213080698114,5.993406713315252,3.1323787317701246,0.2744706336079261,5.193346206637894,6.440003631704805,3.622988089677648,-0.20999999999999996,0.21375261999999995,-0.09999999999999964,-0.30000000000001137,3.1500000000000004,4.6,2.7,-4.106776180698168,2.0147700304111282,1.910017137341935,2.0213744784199683,3.0979972244733034,3.2892708774005186,2.9617625894170274,3.2899999999999996,3.3,3.2800000000000002,-0.16999999999999993,-0.14000000000000057,-0.16000000000000014,-0.2999999999999998,-0.10000000000000053,0.2999999999999998
2004-02-01,10.161809371291852,4.798628127104543,4.577963730746859,1.6743572361286319,1.7781746098006757,6.311671759410231,3.6518198965577398,0.5429500942131682,4.9871425218846355,6.356309805535432,4.053471311921797,-0.20000000000000018,0.10520173999999982,-0.3000000000000007,-0.4000000000000057,3.0700000000000003,4.6,2.6,-6.707317073170738,2.0060309446674474,2.0147700304111282,1.910017137341935,3.1323787317701246,3.0979972244733034,3.2892708774005186,3.1500000000000004,3.2899999999999996,3.3,-0.20999999999999996,-0.16999999999999993,-0.14000000000000057,-0.09999999999999964,-0.2999999999999998,-0.10000000000000053
2004-03-01,10.84682917742077,4.367575135218793,4.807985894401945,1.725110166976851,1.6635594580321822,6.2055641038051945,3.8432941911512586,0.4974451106935618,5.280431575935918,7.18207351484903,5.071975622935021,-0.2999999999999998,0.24657371000000006,-0.10000000000000053,-0.29999999999999716,2.83,4.5,2.9,-7.72357723577236,1.6743572361286319,2.0060309446674474,2.0147700304111282,3.6518198965577398,3.1323787317701246,3.0979972244733034,3.0700000000000003,3.1500000000000004,3.2899999999999996,-0.20000000000000018,-0.20999999999999996,-0.16999999999999993,-0.3000000000000007,-0.09999999999999964,-0.2999999999999998
2004-04-01,11.334860460111873,4.235182198340315,4.837998857946424,2.266691756429129,2.707191759719052,6.007510709807917,3.657853241466924,0.4436904478041015,4.78020582747698,7.907457059099343,4.255677231158828,0.020000000000000462,0.04853094000000002,-0.40000000000000036,-0.5,3.3499999999999996,4.9,3.2,-7.551020408163267,1.725110166976851,1.6743572361286319,2.0060309446674474,3.8432941911512586,3.6518198965577398,3.1323787317701246,2.83,3.0700000000000003,3.1500000000000004,-0.2999999999999998,-0.20000000000000018,-0.20999999999999996,-0.10000000000000053,-0.3000000000000007,-0.09999999999999964
2004-05-01,11.767675524300447,4.135889413226135,5.05202539037608,2.8565671754459565,3.4532275230694687,6.651932343450362,3.42033894267999,0.6622134111653466,4.500709085291366,8.710490001521265,5.020285363997701,0.7899999999999991,0.51252418,-0.5,-0.4000000000000057,3.7199999999999998,4.8,3.3,-7.566462167689181,2.266691756429129,1.725110166976851,1.6743572361286319,3.657853241466924,3.8432941911512586,3.6518198965577398,3.3499999999999996,2.83,3.0700000000000003,0.020000000000000462,-0.2999999999999998,-0.20000000000000018,-0.40000000000000036,-0.10000000000000053,-0.3000000000000007
2004-06-01,12.192825184284661,4.863228269349396,4.476351604161621,3.1185322826999595,2.552489134895275,5.778162860953628,3.2181936865779193,0.5692686768172806,4.553304247005485,8.485386096016612,3.1492231022220096,1.0599999999999996,1.0414603700000002,-0.7000000000000002,-0.4000000000000057,3.7,5.4,3.3,-5.394190871369309,2.8565671754459565,2.266691756429129,1.725110166976851,3.42033894267999,3.657853241466924,3.8432941911512586,3.7199999999999998,3.3499999999999996,2.83,0.7899999999999991,0.020000000000000462,-0.2999999999999998,-0.5,-0.40000000000000036,-0.10000000000000053
2004-07-01,12.333490359245136,5.679424926267007,3.920352761599233,2.8971983443331517,2.776259679747284,6.002839803432458,2.243747306335564,1.0061825238093292,4.646511389989172,8.525779519642107,3.767370233720335,0.4299999999999997,0.8051096599999998,-0.7000000000000002,-0.10000000000000853,3.24,4.7,3.0,-2.310924369747891,3.1185322826999595,2.8565671754459565,2.266691756429129,3.2181936865779193,3.42033894267999,3.657853241466924,3.7,3.7199999999999998,3.3499999999999996,1.0599999999999996,0.7899999999999991,0.020000000000000462,-0.7000000000000002,-0.5,-0.40000000000000036
2004-08-01,12.299863380593745,5.587901891485725,3.3810849074694005,2.515519313719583,3.0877863736426647,5.204694875559035,1.861180874303514,1.464524331014161,4.499718766920946,7.974712876107581,3.511618120525739,-0.3899999999999997,0.10409822999999996,-0.6999999999999993,-0.09999999999999432,2.8500000000000005,4.7,2.8,0.4246284501061792,2.8971983443331517,3.1185322826999595,2.8565671754459565,2.243747306335564,3.2181936865779193,3.42033894267999,3.24,3.7,3.7199999999999998,0.4299999999999997,1.0599999999999996,0.7899999999999991,-0.7000000000000002,-0.7000000000000002,-0.5
2004-09-01,12.329346190526369,5.635792357759861,4.389459765208059,2.5074666596375472,2.5485823117317175,6.0258297984322695,3.049686398540352,1.4015014433271133,4.888412995700797,8.967042776651013,3.0291507091440906,-0.40000000000000036,-0.4125466099999999,-0.6999999999999993,-0.29999999999999716,2.5199999999999996,4.1,2.8,1.2765957446808418,2.515519313719583,2.8971983443331517,3.1185322826999595,1.861180874303514,2.243747306335564,3.2181936865779193,2.8500000000000005,3.24,3.7,-0.3899999999999997,0.4299999999999997,1.0599999999999996,-0.6999999999999993,-0.7000000000000002,-0.7000000000000002
2004-10-01,12.439554036499967,5.566388316533555,4.981370571221966,3.1410620621107554,3.296519869402914,6.515876878794558,2.6967966806932253,1.6515349987821892,5.244889786368034,10.021122353810163,3.646261846373733,-0.23000000000000043,0.3062869399999999,-0.5,-0.19999999999998863,2.34,3.9,3.1,1.9230769230769384,2.5074666596375472,2.515519313719583,2.8971983443331517,3.049686398540352,1.861180874303514,2.243747306335564,2.5199999999999996,2.8500000000000005,3.24,-0.40000000000000036,-0.3899999999999997,0.4299999999999997,-0.6999999999999993,-0.6999999999999993,-0.7000000000000002
2004-11-01,12.660605267226277,5.545696192122396,5.305641598025623,3.5575824973274273,2.86067766587923,6.379590709423866,1.7735780781320543,1.7110131345425827,5.523390467448408,10.505490643052084,3.0336791243197325,-0.1999999999999993,-0.1062128899999999,-0.39999999999999947,-0.09999999999999432,2.2600000000000007,3.4,2.8,2.1321961620469176,3.1410620621107554,2.5074666596375472,2.515519313719583,2.6967966806932253,3.049686398540352,1.861180874303514,2.34,2.5199999999999996,2.8500000000000005,-0.23000000000000043,-0.40000000000000036,-0.3899999999999997,-0.5,-0.6999999999999993,-0.6999999999999993
2004-12-01,12.804393572861184,5.064276749196583,5.623958955883879,3.2876768004109103,3.5913654665449712,6.736143475615464,5.2996614465483205,1.3826659122402774,5.382847767157184,10.874280889692756,3.210248511027025,-0.1299999999999999,0.19596395999999983,-0.2999999999999998,0.0,2.0700000000000003,6.2,3.0,2.3454157782516027,3.5575824973274273,3.1410620621107554,2.5074666596375472,1.7735780781320543,2.6967966806932253,3.049686398540352,2.2600000000000007,2.34,2.5199999999999996,-0.1999999999999993,-0.23000000000000043,-0.40000000000000036,-0.39999999999999947,-0.5,-0.6999999999999993
